Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($),Payment_Date,Payment_Amount ($)
12666,5295,2024-10-05,Sneakers,Clothing,3,22.04,66.12,2024-09-23,915.47
11551,4559,2024-10-06,Lego,Toys,5,403.17,2015.85,2024-04-28,448.05
11955,5808,2024-10-06,Action Figure,Toys,3,74.33,222.99,2023-10-09,686.86
11157,6660,2024-10-06,Headphones,Electronics,3,75.03,225.09,2023-11-07,834.88
11735,3071,2024-10-06,Blender,Home & Kitchen,1,187.02,187.02,2024-08-26,63.98
15927,6433,2024-10-06,Vacuum Cleaner,Home & Kitchen,4,294.8,1179.2,2023-07-01,429.12
13408,6015,2024-10-06,Jeans,Clothing,4,192.47,769.88,2024-04-05,107.06
16828,6584,2024-10-06,Jacket,Clothing,2,179.4,358.8,2024-03-14,135.02
10553,4954,2024-10-06,Foundation,Beauty,2,373.94,747.88,2024-02-07,501.21
17639,5418,2024-10-06,Skincare Set,Beauty,4,159.67,638.68,2024-04-25,997.41
10630,2160,2024-10-06,Board Game,Toys,2,96.58,193.16,2024-08-15,170.28
15789,6527,2024-10-06,Lipstick,Beauty,4,112.87,451.48,2024-05-09,536.67
14892,5308,2024-10-06,Jacket,Clothing,1,192.76,192.76,,
13475,3506,2024-10-06,Blender,Home & Kitchen,4,206.88,827.52,2024-03-17,941.31
16877,2074,2024-10-06,Foundation,Beauty,4,314.2,1256.8,,
18808,3354,2024-10-07,Smartphone,Electronics,2,184.63,369.26,2024-06-24,664.42
14325,6056,2024-10-07,T-Shirt,Clothing,5,236.12,1180.6,2024-09-17,44.63
20000,2215,2024-10-07,Lipstick,Beauty,2,325.45,650.9,,
15780,5303,2024-10-07,Non-Fiction,Books,4,469.35,1877.4,2024-09-18,782.91
17684,5490,2024-10-07,Fiction,Books,3,191.76,575.28,2024-01-18,175.95
11896,4847,2024-10-07,Blender,Home & Kitchen,1,133.02,133.02,,
10379,4355,2024-10-07,Board Game,Toys,2,236.62,473.24,2023-04-21,736.72
17440,5696,2024-10-07,Perfume,Beauty,3,22.84,68.52,,
13806,4907,2024-10-07,Doll,Toys,3,150.52,451.56,,
11676,2822,2024-10-07,Tablet,Electronics,2,78.99,157.98,2024-09-11,401.79
16183,2792,2024-10-07,Non-Fiction,Books,3,443.23,1329.69,2024-05-26,723.07
11213,2624,2024-10-07,Vacuum Cleaner,Home & Kitchen,4,191.81,767.24,2024-04-19,301.75
13819,2694,2024-10-07,Blender,Home & Kitchen,5,10.32,51.6,,
16039,3823,2024-10-07,Smartphone,Electronics,1,306.54,306.54,2023-06-08,281.39
13893,4029,2024-10-08,T-Shirt,Clothing,2,208.8,417.6,,
10293,3455,2024-10-08,Tablet,Electronics,1,425.25,425.25,,
12207,4967,2024-10-08,Non-Fiction,Books,5,55.01,275.05,2023-09-01,710.05
16827,4100,2024-10-08,Action Figure,Toys,3,457.31,1371.93,2023-11-08,276.87
17132,3620,2024-10-08,Fiction,Books,3,408.83,1226.49,2023-11-29,980.25
12122,6324,2024-10-08,Tablet,Electronics,4,95.69,382.76,2023-05-07,425.46
17922,4480,2024-10-08,Skincare Set,Beauty,4,49.58,198.32,2024-04-13,930.71
13668,2245,2024-10-08,Blender,Home & Kitchen,5,106.7,533.5,2024-10-01,35.48
14707,4635,2024-10-08,Tablet,Electronics,4,106.2,424.8,2024-08-05,308.82
13490,6701,2024-10-08,Smartphone,Electronics,1,283.05,283.05,,
13389,4863,2024-10-08,Non-Fiction,Books,5,328.3,1641.5,2023-08-01,963.48
18812,4010,2024-10-09,Blender,Home & Kitchen,5,54.41,272.05,2024-09-28,689.89
17163,2572,2024-10-09,Biography,Books,3,386.51,1159.53,2024-06-09,459.31
16354,6794,2024-10-09,Board Game,Toys,3,381.72,1145.16,,
14823,4065,2024-10-09,Action Figure,Toys,2,487.52,975.04,2024-09-26,886.58
10785,6016,2024-10-09,Microwave,Home & Kitchen,4,294.44,1177.76,2023-06-17,301.7
18693,4135,2024-10-09,Smartphone,Electronics,1,458.99,458.99,2023-04-23,526.6
12099,2786,2024-10-09,Non-Fiction,Books,1,142.29,142.29,2024-09-12,197.04
13375,2888,2024-10-09,Non-Fiction,Books,2,372.0,744.0,2024-01-14,481.72
19870,4587,2024-10-09,Perfume,Beauty,4,303.26,1213.04,,
11969,2210,2024-10-09,Blender,Home & Kitchen,2,439.31,878.62,2024-06-16,50.1
11009,6915,2024-10-09,Microwave,Home & Kitchen,3,276.95,830.85,,
19101,6036,2024-10-09,Board Game,Toys,4,497.24,1988.96,,
15094,4931,2024-10-09,Smartphone,Electronics,2,154.53,309.06,2024-05-23,149.71
19077,4194,2024-10-09,Perfume,Beauty,2,264.26,528.52,2024-08-14,919.1
11758,3157,2024-10-10,Jeans,Clothing,3,119.53,358.59,,
11730,4901,2024-10-10,Jacket,Clothing,1,371.36,371.36,,
19855,4205,2024-10-10,Doll,Toys,5,173.82,869.1,2024-02-24,183.96
18116,4024,2024-10-10,Comics,Books,2,360.88,721.76,2024-08-21,58.67
19391,6774,2024-10-10,Headphones,Electronics,4,14.37,57.48,2023-09-01,841.96
11889,6720,2024-10-10,Doll,Toys,2,368.85,737.7,2024-07-24,445.72
12211,2219,2024-10-10,Perfume,Beauty,2,139.41,278.82,,
15660,3136,2024-10-10,Skincare Set,Beauty,3,448.32,1344.96,2024-01-26,190.83
14564,2452,2024-10-10,Comics,Books,1,364.08,364.08,2023-10-23,790.67
11834,3534,2024-10-10,T-Shirt,Clothing,3,458.92,1376.76,,
17935,5992,2024-10-10,Lego,Toys,3,458.59,1375.77,2023-09-23,98.45
17897,2319,2024-10-10,Sneakers,Clothing,5,167.67,838.35,,
10593,6332,2024-10-10,Lego,Toys,5,284.6,1423.0,2024-01-21,435.45
12066,3910,2024-10-10,Doll,Toys,3,471.59,1414.77,2024-10-09,929.73
14813,6183,2024-10-10,Jeans,Clothing,4,129.97,519.88,2023-09-28,49.61
12561,4993,2024-10-11,Foundation,Beauty,5,310.91,1554.55,,
10603,3134,2024-10-11,Skincare Set,Beauty,4,130.99,523.96,2023-05-19,456.82
17271,2789,2024-10-11,Fiction,Books,3,333.85,1001.55,2024-08-09,259.7
13353,6709,2024-10-11,Biography,Books,3,236.15,708.45,,
10439,3237,2024-10-11,Board Game,Toys,2,188.49,376.98,2024-07-09,295.78
17353,3455,2024-10-11,Jacket,Clothing,4,156.93,627.72,,
17109,3092,2024-10-11,Smartphone,Electronics,2,268.66,537.32,2024-05-16,923.01
16543,5427,2024-10-11,Cookware,Home & Kitchen,2,60.35,120.7,2024-08-27,18.27
13564,5186,2024-10-11,Fiction,Books,3,492.33,1476.99,2024-08-23,527.95
13018,3268,2024-10-11,Comics,Books,3,94.71,284.13,2024-09-14,980.95
16764,4190,2024-10-11,Lipstick,Beauty,2,445.76,891.52,,
15524,3721,2024-10-11,Laptop,Electronics,3,340.25,1020.75,,
14652,3257,2024-10-12,Smartphone,Electronics,5,210.97,1054.85,2023-07-15,29.41
16123,3557,2024-10-12,Board Game,Toys,1,348.78,348.78,2023-07-25,140.84
12232,5026,2024-10-12,Skincare Set,Beauty,4,315.74,1262.96,,
11965,4911,2024-10-12,Biography,Books,2,416.35,832.7,,
13647,3106,2024-10-12,Skincare Set,Beauty,1,68.12,68.12,2024-10-03,825.22
11303,3135,2024-10-12,Jacket,Clothing,4,181.67,726.68,2023-10-16,953.9
11080,4910,2024-10-12,Tablet,Electronics,3,499.64,1498.92,,
16762,5792,2024-10-12,Sneakers,Clothing,1,41.29,41.29,2024-10-01,681.61
16730,3629,2024-10-12,Headphones,Electronics,3,10.01,30.03,2024-06-12,202.05
18545,2651,2024-10-12,Sneakers,Clothing,1,186.35,186.35,2024-01-13,249.9
12179,6903,2024-10-12,Skincare Set,Beauty,5,360.35,1801.75,,
19377,6965,2024-10-12,Jeans,Clothing,1,268.18,268.18,2024-07-15,323.55
16394,5321,2024-10-12,Smartphone,Electronics,4,299.18,1196.72,2024-09-19,149.4
18909,3859,2024-10-12,Skincare Set,Beauty,5,354.59,1772.95,2023-08-24,795.3
16081,5702,2024-10-12,Comics,Books,1,116.96,116.96,2024-07-12,936.99
18469,3003,2024-10-12,Action Figure,Toys,1,310.69,310.69,,
16819,6779,2024-10-12,Vacuum Cleaner,Home & Kitchen,5,429.42,2147.1,,
11135,5082,2024-10-13,Lego,Toys,1,322.95,322.95,2023-10-16,708.45
17414,2965,2024-10-13,Lipstick,Beauty,1,416.29,416.29,2023-08-27,198.81
15907,5134,2024-10-13,Fiction,Books,2,313.4,626.8,,
14395,6905,2024-10-13,Board Game,Toys,5,162.51,812.55,2023-07-17,988.38
11006,5445,2024-10-13,Perfume,Beauty,2,414.09,828.18,2024-02-18,639.74
13249,2761,2024-10-13,Lipstick,Beauty,2,21.94,43.88,,
11677,5575,2024-10-13,Perfume,Beauty,1,164.26,164.26,,
11075,2879,2024-10-13,Cookware,Home & Kitchen,2,498.59,997.18,2023-07-11,330.29
13929,5060,2024-10-13,Sneakers,Clothing,5,439.61,2198.05,2023-10-08,157.91
11728,3804,2024-10-13,Perfume,Beauty,4,282.25,1129.0,,
16033,4153,2024-10-13,Doll,Toys,1,42.91,42.91,,
10679,3557,2024-10-13,Blender,Home & Kitchen,3,136.73,410.19,2023-07-25,140.84
13742,5572,2024-10-13,Blender,Home & Kitchen,5,184.53,922.65,,
11291,2302,2024-10-13,Perfume,Beauty,4,482.91,1931.64,2023-09-29,806.07
12886,6783,2024-10-13,Microwave,Home & Kitchen,1,497.78,497.78,2023-07-30,355.93
12473,4686,2024-10-13,Sneakers,Clothing,1,34.87,34.87,,
19525,5526,2024-10-14,Action Figure,Toys,1,62.37,62.37,2023-05-29,50.38
15248,3446,2024-10-14,T-Shirt,Clothing,2,396.42,792.84,2023-09-01,774.54
13673,5193,2024-10-14,Fiction,Books,4,355.59,1422.36,2023-10-05,949.39
12123,2411,2024-10-14,Blender,Home & Kitchen,5,259.1,1295.5,,
13579,3460,2024-10-14,Comics,Books,1,390.92,390.92,,
10699,5373,2024-10-14,Blender,Home & Kitchen,2,489.93,979.86,2024-01-23,885.83
11361,6365,2024-10-14,Doll,Toys,2,337.42,674.84,2023-07-15,725.39
17449,2804,2024-10-14,Lego,Toys,4,399.29,1597.16,,
17840,6841,2024-10-14,Doll,Toys,1,156.67,156.67,2024-09-17,50.08
15764,5629,2024-10-14,Tablet,Electronics,1,330.53,330.53,2024-08-29,357.84
14625,5124,2024-10-15,Jacket,Clothing,4,322.26,1289.04,2023-06-29,220.79
10906,4606,2024-10-15,Fiction,Books,1,323.8,323.8,2023-05-22,93.82
18818,6399,2024-10-15,Cookware,Home & Kitchen,1,184.82,184.82,,
11571,2061,2024-10-15,T-Shirt,Clothing,2,409.75,819.5,2024-09-05,180.07
19950,2066,2024-10-15,Lego,Toys,2,337.64,675.28,2023-04-16,559.96
13285,4549,2024-10-15,Lego,Toys,2,152.83,305.66,,
13170,6220,2024-10-15,Microwave,Home & Kitchen,1,50.87,50.87,2023-11-10,664.36
15615,6213,2024-10-15,Headphones,Electronics,3,265.83,797.49,2024-09-28,986.49
14184,4888,2024-10-15,Lego,Toys,4,206.28,825.12,2023-09-11,183.47
15632,3539,2024-10-15,Cookware,Home & Kitchen,4,137.7,550.8,2024-10-11,616.73
12943,5421,2024-10-15,Board Game,Toys,5,112.45,562.25,2024-05-22,385.37
10916,4136,2024-10-15,Jacket,Clothing,5,132.54,662.7,2023-11-02,186.61
16215,5718,2024-10-15,Lego,Toys,4,339.16,1356.64,,
11861,6025,2024-10-15,Foundation,Beauty,2,425.6,851.2,,
15164,5558,2024-10-15,Non-Fiction,Books,3,192.82,578.46,2023-08-11,759.91
10718,5475,2024-10-15,Board Game,Toys,2,138.22,276.44,2024-02-19,337.9
14122,6095,2024-10-15,Sneakers,Clothing,1,294.2,294.2,,
17158,4259,2024-10-16,Biography,Books,2,104.07,208.14,2024-06-29,26.37
17284,6980,2024-10-16,Perfume,Beauty,2,55.98,111.96,2023-12-30,885.73
10281,4092,2024-10-16,Skincare Set,Beauty,3,266.82,800.46,2023-07-06,515.11
18505,4074,2024-10-16,Board Game,Toys,1,275.64,275.64,2024-03-28,341.39
19767,5429,2024-10-16,Doll,Toys,5,313.36,1566.8,2024-09-09,187.73
11278,6755,2024-10-16,Jeans,Clothing,3,142.18,426.54,2023-06-21,693.06
10826,6117,2024-10-16,Comics,Books,1,312.91,312.91,2024-04-13,786.11
16462,4741,2024-10-16,Jeans,Clothing,2,465.72,931.44,2024-07-20,982.1
12619,6948,2024-10-16,Skincare Set,Beauty,1,429.99,429.99,2023-11-16,768.96
18304,5617,2024-10-16,Smartphone,Electronics,3,336.32,1008.96,,
12162,3072,2024-10-16,Tablet,Electronics,5,48.52,242.6,,
15388,4529,2024-10-17,Perfume,Beauty,1,465.26,465.26,2024-03-02,121.38
10588,2836,2024-10-17,Smartphone,Electronics,2,61.59,123.18,,
12673,5233,2024-10-17,Jeans,Clothing,3,458.99,1376.97,2024-02-06,843.03
19131,4539,2024-10-17,Laptop,Electronics,2,62.02,124.04,2023-06-22,822.44
19122,3516,2024-10-17,Headphones,Electronics,3,121.94,365.82,2024-03-20,238.86
17694,3358,2024-10-17,Perfume,Beauty,4,134.26,537.04,2024-05-27,224.33
18602,5440,2024-10-17,Microwave,Home & Kitchen,4,474.66,1898.64,,
11138,5303,2024-10-17,Doll,Toys,3,392.13,1176.39,2024-09-18,782.91
14124,2764,2024-10-17,Action Figure,Toys,4,262.54,1050.16,,
13789,5727,2024-10-17,Laptop,Electronics,4,178.68,714.72,2024-03-29,445.05
10846,2863,2024-10-17,Sneakers,Clothing,4,432.29,1729.16,,
18981,3653,2024-10-17,Smartphone,Electronics,3,466.31,1398.93,2023-12-21,656.95
16897,6516,2024-10-18,Blender,Home & Kitchen,2,247.25,494.5,2023-07-30,811.81
17961,2232,2024-10-18,Lipstick,Beauty,2,237.91,475.82,2024-07-25,895.76
12870,6542,2024-10-18,Vacuum Cleaner,Home & Kitchen,4,259.49,1037.96,2023-06-21,809.58
10268,2478,2024-10-18,Fiction,Books,5,204.1,1020.5,2024-09-18,665.27
10035,6129,2024-10-18,Biography,Books,4,370.4,1481.6,,
14729,5510,2024-10-18,Vacuum Cleaner,Home & Kitchen,5,433.19,2165.95,,
11370,3661,2024-10-18,Skincare Set,Beauty,5,72.19,360.95,2023-04-09,217.19
19984,3301,2024-10-18,Tablet,Electronics,3,259.0,777.0,2024-03-21,939.06
18192,5063,2024-10-18,Doll,Toys,3,129.93,389.79,2024-03-25,557.89
11256,2581,2024-10-18,Tablet,Electronics,2,21.22,42.44,2024-09-07,200.91
18125,4252,2024-10-18,Doll,Toys,5,108.88,544.4,2024-02-28,384.37
16664,5436,2024-10-18,Sneakers,Clothing,5,366.88,1834.4,2023-07-13,573.64
12160,3995,2024-10-18,Microwave,Home & Kitchen,4,475.78,1903.12,2024-07-25,860.4
11957,4157,2024-10-18,Action Figure,Toys,5,472.06,2360.3,2024-10-04,247.55
13481,3016,2024-10-18,T-Shirt,Clothing,2,304.52,609.04,2024-09-13,236.05
12843,4201,2024-10-18,Microwave,Home & Kitchen,5,116.36,581.8,2023-04-02,98.8
15105,5416,2024-10-19,Cookware,Home & Kitchen,2,276.41,552.82,2024-01-10,303.38
17653,6661,2024-10-19,Jeans,Clothing,3,48.73,146.19,,
19158,2316,2024-10-19,Smartphone,Electronics,1,406.58,406.58,,
18670,3048,2024-10-19,Doll,Toys,3,94.36,283.08,,
15241,2094,2024-10-19,Jeans,Clothing,4,42.39,169.56,,
12139,6684,2024-10-19,T-Shirt,Clothing,4,450.55,1802.2,2024-08-02,332.33
11927,4827,2024-10-19,Laptop,Electronics,5,22.69,113.45,,
13000,2976,2024-10-19,Sneakers,Clothing,5,257.63,1288.15,2024-09-04,386.77
16787,3555,2024-10-19,Fiction,Books,4,76.47,305.88,2024-02-06,620.13
16531,6312,2024-10-19,Vacuum Cleaner,Home & Kitchen,2,140.55,281.1,2024-09-28,86.89
18329,5464,2024-10-19,Vacuum Cleaner,Home & Kitchen,4,165.73,662.92,,
11167,6098,2024-10-20,Laptop,Electronics,1,468.74,468.74,2023-05-23,186.55
12000,6303,2024-10-20,Jacket,Clothing,3,290.29,870.87,2024-09-24,426.55
10300,3268,2024-10-20,Biography,Books,1,377.86,377.86,2024-09-14,980.95
12728,5770,2024-10-20,Smartphone,Electronics,5,228.99,1144.95,2024-08-08,371.38
16680,5125,2024-10-20,Lego,Toys,3,473.53,1420.59,2023-12-06,915.6
16281,3059,2024-10-20,Blender,Home & Kitchen,4,310.82,1243.28,2024-09-20,891.4
12221,4661,2024-10-20,Sneakers,Clothing,2,43.68,87.36,2024-07-17,968.34
13477,3376,2024-10-20,Blender,Home & Kitchen,2,197.32,394.64,2023-11-15,89.23
10541,3826,2024-10-20,Biography,Books,1,216.37,216.37,,
10659,3840,2024-10-20,Blender,Home & Kitchen,4,135.29,541.16,,
12359,3420,2024-10-20,T-Shirt,Clothing,5,123.27,616.35,,
11205,3960,2024-10-20,Doll,Toys,4,25.02,100.08,2024-05-19,867.57
11817,2578,2024-10-20,Foundation,Beauty,3,21.53,64.59,,
12979,3489,2024-10-21,Smartphone,Electronics,5,62.62,313.1,,
14715,3776,2024-10-21,Jacket,Clothing,4,273.63,1094.52,,
16661,6188,2024-10-21,Microwave,Home & Kitchen,2,69.83,139.66,2024-02-05,275.89
10838,6888,2024-10-21,Foundation,Beauty,4,450.73,1802.92,2024-09-23,144.81
11055,4423,2024-10-21,Sneakers,Clothing,4,328.66,1314.64,,
14758,5530,2024-10-21,Biography,Books,5,216.27,1081.35,,
17257,4653,2024-10-21,Cookware,Home & Kitchen,2,340.11,680.22,2023-05-18,337.58
17415,4548,2024-10-21,Doll,Toys,5,420.4,2102.0,2024-01-27,576.43
16961,4037,2024-10-21,T-Shirt,Clothing,2,372.12,744.24,,
19587,3409,2024-10-21,Tablet,Electronics,5,310.36,1551.8,2023-06-21,707.06
18947,6567,2024-10-21,Action Figure,Toys,5,434.88,2174.4,2024-06-08,480.54
12610,4793,2024-10-21,Jeans,Clothing,4,164.47,657.88,2024-06-02,546.94
16055,3108,2024-10-21,Jacket,Clothing,2,377.89,755.78,2023-08-03,732.38
14111,6912,2024-10-21,T-Shirt,Clothing,1,395.86,395.86,2024-05-20,179.8
13905,2621,2024-10-21,Vacuum Cleaner,Home & Kitchen,1,247.99,247.99,,
14061,3474,2024-10-22,Laptop,Electronics,2,80.75,161.5,2024-06-17,328.25
14341,5986,2024-10-22,T-Shirt,Clothing,2,53.34,106.68,2024-04-28,873.31
11664,3338,2024-10-22,Doll,Toys,3,397.7,1193.1,2024-02-18,260.71
16027,5252,2024-10-22,T-Shirt,Clothing,3,84.22,252.66,2023-05-21,427.56
15240,5010,2024-10-22,Smartphone,Electronics,3,402.23,1206.69,2023-10-06,548.1
17949,5044,2024-10-22,Foundation,Beauty,5,229.39,1146.95,,
10146,2362,2024-10-22,Jacket,Clothing,2,30.61,61.22,2023-07-28,765.98
11150,3999,2024-10-22,Comics,Books,4,169.97,679.88,2023-09-28,907.8
19057,6345,2024-10-22,Fiction,Books,5,421.56,2107.8,2024-10-05,481.3
13783,3897,2024-10-22,Doll,Toys,1,399.8,399.8,2024-05-19,501.26
10284,6630,2024-10-22,Skincare Set,Beauty,3,333.13,999.39,,
14327,4577,2024-10-22,Comics,Books,5,327.25,1636.25,,
10565,3361,2024-10-23,Foundation,Beauty,2,130.09,260.18,,
19854,2035,2024-10-23,Action Figure,Toys,5,393.0,1965.0,2024-07-06,465.34
11191,4238,2024-10-23,Biography,Books,2,185.46,370.92,2024-08-05,222.92
18862,6815,2024-10-23,Biography,Books,4,110.06,440.24,,
14929,4613,2024-10-23,Skincare Set,Beauty,2,156.65,313.3,2024-03-18,926.93
12997,3308,2024-10-23,Jeans,Clothing,1,296.8,296.8,2024-08-09,222.59
11610,6573,2024-10-23,Vacuum Cleaner,Home & Kitchen,1,408.85,408.85,2024-07-19,752.52
15407,4706,2024-10-23,Fiction,Books,5,330.2,1651.0,2024-07-06,997.81
10825,5761,2024-10-23,Tablet,Electronics,1,215.87,215.87,2024-06-29,698.72
12142,6198,2024-10-23,Comics,Books,1,272.94,272.94,2024-10-10,936.63
15258,6543,2024-10-23,Laptop,Electronics,4,46.18,184.72,2023-12-02,431.3
15744,5765,2024-10-24,Microwave,Home & Kitchen,5,145.6,728.0,2024-10-19,455.89
19143,4368,2024-10-24,T-Shirt,Clothing,1,478.96,478.96,2024-04-01,681.76
17469,2068,2024-10-24,Tablet,Electronics,4,388.28,1553.12,2024-09-09,642.31
10800,2855,2024-10-24,Microwave,Home & Kitchen,4,228.38,913.52,2024-06-19,486.46
18158,6603,2024-10-24,Blender,Home & Kitchen,2,204.61,409.22,,
10457,4778,2024-10-24,Tablet,Electronics,4,104.59,418.36,2024-06-28,143.63
11463,6374,2024-10-24,Foundation,Beauty,2,464.53,929.06,,
17928,5331,2024-10-24,Microwave,Home & Kitchen,1,106.8,106.8,2024-06-07,626.94
15419,6460,2024-10-24,Board Game,Toys,5,340.32,1701.6,,
17078,2395,2024-10-24,Action Figure,Toys,5,374.95,1874.75,2024-08-16,359.94
17592,4914,2024-10-24,Perfume,Beauty,4,107.81,431.24,,
15503,6170,2024-10-24,Action Figure,Toys,2,357.22,714.44,2024-02-15,915.73
16416,3159,2024-10-24,Microwave,Home & Kitchen,5,190.28,951.4,2024-06-13,417.84
15345,2134,2024-10-25,Perfume,Beauty,1,117.44,117.44,2023-12-30,394.24
16517,4252,2024-10-25,Jeans,Clothing,1,130.58,130.58,2024-02-28,384.37
11984,6941,2024-10-25,Jeans,Clothing,2,65.39,130.78,2024-03-07,19.15
17426,2537,2024-10-25,Board Game,Toys,1,326.16,326.16,2024-06-17,961.8
16923,2110,2024-10-25,Perfume,Beauty,4,40.19,160.76,2023-11-14,137.29
17480,6011,2024-10-25,Jeans,Clothing,2,334.34,668.68,,
12164,3250,2024-10-25,Jacket,Clothing,2,53.22,106.44,2023-06-26,235.78
14224,3681,2024-10-26,T-Shirt,Clothing,5,90.43,452.15,2024-09-21,87.75
18707,6368,2024-10-26,Comics,Books,3,433.86,1301.58,,
18961,3381,2024-10-26,Lipstick,Beauty,4,100.54,402.16,2024-08-04,127.28
18704,3618,2024-10-26,Headphones,Electronics,3,335.98,1007.94,,
15128,6755,2024-10-26,Doll,Toys,4,43.76,175.04,2023-06-21,693.06
11590,2512,2024-10-26,Lipstick,Beauty,1,338.75,338.75,,
16660,3069,2024-10-26,Lipstick,Beauty,1,32.91,32.91,,
10287,3245,2024-10-26,Laptop,Electronics,2,390.81,781.62,2023-10-22,119.64
17835,5717,2024-10-26,Doll,Toys,4,49.36,197.44,2024-10-01,188.2
14900,2767,2024-10-27,Sneakers,Clothing,5,83.88,419.4,2024-09-30,960.34
14839,5421,2024-10-27,Laptop,Electronics,5,53.96,269.8,2024-05-22,385.37
13739,6287,2024-10-27,Perfume,Beauty,1,369.69,369.69,2023-10-11,616.03
16861,4039,2024-10-27,Smartphone,Electronics,3,322.65,967.95,2023-10-09,476.08
18661,6488,2024-10-27,Foundation,Beauty,3,325.55,976.65,2024-06-17,682.6
16794,4419,2024-10-27,Foundation,Beauty,4,146.14,584.56,2024-06-01,933.36
10710,2080,2024-10-27,Headphones,Electronics,5,56.22,281.1,,
17242,4393,2024-10-27,Non-Fiction,Books,1,81.61,81.61,,
15217,3068,2024-10-27,Skincare Set,Beauty,1,209.83,209.83,2024-06-29,834.94
13307,5520,2024-10-27,Microwave,Home & Kitchen,1,45.68,45.68,,
11458,3517,2024-10-27,Headphones,Electronics,5,72.91,364.55,,
11825,2723,2024-10-27,Perfume,Beauty,2,371.08,742.16,2024-09-17,548.79
17573,2027,2024-10-27,Foundation,Beauty,4,170.37,681.48,2023-06-19,252.01
13796,6538,2024-10-27,Perfume,Beauty,2,69.58,139.16,2024-08-18,41.89
18897,3310,2024-10-27,Doll,Toys,1,255.9,255.9,2023-07-09,745.39
13585,2871,2024-10-28,Biography,Books,3,205.34,616.02,2024-06-07,148.37
16959,2982,2024-10-28,Laptop,Electronics,1,165.58,165.58,,
13458,5782,2024-10-28,Vacuum Cleaner,Home & Kitchen,4,188.78,755.12,,
13634,6125,2024-10-28,Doll,Toys,4,172.62,690.48,2024-09-30,312.7
19520,6255,2024-10-28,Microwave,Home & Kitchen,3,486.08,1458.24,2024-06-11,130.34
16996,3970,2024-10-28,Skincare Set,Beauty,2,358.2,716.4,2024-09-13,766.76
16225,5504,2024-10-28,Non-Fiction,Books,5,30.16,150.8,2023-12-27,86.71
16603,3904,2024-10-28,Smartphone,Electronics,2,75.33,150.66,2023-07-06,308.41
12252,3527,2024-10-28,Non-Fiction,Books,1,302.56,302.56,2024-02-17,625.95
10519,4322,2024-10-28,Fiction,Books,2,490.36,980.72,2023-12-22,330.23
11719,5311,2024-10-28,Jeans,Clothing,4,296.59,1186.36,2024-09-08,819.31
16449,5574,2024-10-28,Board Game,Toys,5,108.31,541.55,,
10341,4590,2024-10-28,Lego,Toys,3,443.95,1331.85,,
10234,4127,2024-10-28,Sneakers,Clothing,4,278.83,1115.32,2023-04-11,307.52
18254,2702,2024-10-29,Non-Fiction,Books,5,468.93,2344.65,2024-06-21,707.85
16562,3553,2024-10-29,Board Game,Toys,4,226.37,905.48,2024-02-21,590.89
12117,4190,2024-10-29,Sneakers,Clothing,1,24.12,24.12,,
13970,2768,2024-10-29,Non-Fiction,Books,2,76.64,153.28,2024-05-10,84.6
19544,5284,2024-10-29,Cookware,Home & Kitchen,5,492.41,2462.05,2024-06-15,673.25
13573,5212,2024-10-29,Action Figure,Toys,2,75.39,150.78,2024-02-16,85.11
17758,3858,2024-10-29,Jacket,Clothing,4,174.32,697.28,2023-11-05,311.71
19434,3613,2024-10-29,Perfume,Beauty,3,437.07,1311.21,,
12740,4028,2024-10-29,Sneakers,Clothing,1,67.39,67.39,2023-12-05,87.72
16882,3472,2024-10-29,Skincare Set,Beauty,2,244.17,488.34,2024-06-29,153.03
15625,2526,2024-10-29,Foundation,Beauty,4,95.9,383.6,2024-03-18,665.28
13927,2878,2024-10-29,Skincare Set,Beauty,5,496.86,2484.3,2023-05-15,628.27
13420,6658,2024-10-29,Lipstick,Beauty,1,304.18,304.18,2024-09-26,857.05
11103,4302,2024-10-29,Skincare Set,Beauty,5,378.45,1892.25,,
18628,6965,2024-10-30,Lego,Toys,3,337.45,1012.35,2024-07-15,323.55
10431,3846,2024-10-30,Comics,Books,3,131.12,393.36,2024-05-04,168.71
15876,3333,2024-10-30,Perfume,Beauty,1,52.34,52.34,2024-09-04,381.29
11995,3465,2024-10-30,Vacuum Cleaner,Home & Kitchen,2,309.94,619.88,2023-06-15,329.11
19982,5531,2024-10-30,Smartphone,Electronics,2,178.57,357.14,2024-10-09,205.13
14988,3018,2024-10-30,Vacuum Cleaner,Home & Kitchen,1,223.61,223.61,,
16684,4052,2024-10-30,Board Game,Toys,3,64.57,193.71,2024-10-01,493.68
10386,5338,2024-10-30,Headphones,Electronics,5,64.06,320.3,,
18866,6474,2024-10-30,Comics,Books,1,465.85,465.85,2024-01-03,992.01
12090,3655,2024-10-30,Perfume,Beauty,2,67.55,135.1,2024-10-19,673.96
15537,3313,2024-10-30,Vacuum Cleaner,Home & Kitchen,5,53.75,268.75,2023-11-13,626.32
17246,4086,2024-10-30,Non-Fiction,Books,4,230.63,922.52,2024-01-20,249.51
19280,6174,2024-10-30,Tablet,Electronics,2,478.59,957.18,2024-08-10,474.61
19380,4212,2024-10-30,Jeans,Clothing,5,266.61,1333.05,2024-03-24,575.61
16916,3748,2024-10-30,Laptop,Electronics,3,311.5,934.5,,
