Customer_ID,Payment_Date,Payment_Amount ($)
5566,2023-12-25,399.5
4235,2024-07-13,73.49
6594,2023-06-15,234.01
3466,2024-06-23,794.97
2130,2024-12-10,806.35
6735,2023-12-24,215.01
4061,2024-01-16,342.55
5673,2023-05-09,142.9
4495,2023-08-04,83.43
2993,2025-03-24,992.25
4122,2024-12-24,659.04
4585,2023-09-20,546.68
6197,2024-03-29,767.84
4224,2024-11-20,841.68
6523,2025-02-25,808.65
5189,2023-11-10,26.37
5238,2024-10-22,194.94
6137,2023-12-11,658.36
6525,2023-07-07,382.0
2344,2025-03-23,982.66
6462,2024-03-07,668.75
6705,2023-06-01,956.98
6824,2023-11-16,209.43
4277,2023-12-29,865.32
6921,2024-08-18,328.14
5202,2023-05-12,989.67
2889,2025-03-01,166.11
4044,2024-03-01,521.18
3342,2024-03-08,794.92
5721,2024-10-18,438.32
4884,2024-06-06,473.4
6213,2024-09-28,986.49
4416,2025-01-12,431.06
3118,2024-11-12,608.03
6264,2023-12-13,63.99
5002,2023-05-06,843.79
3739,2025-03-13,651.69
3365,2023-04-09,409.98
4709,2023-08-12,26.01
6791,2025-01-21,595.75
2925,2024-03-12,22.53
2152,2023-09-02,11.19
2586,2023-12-17,619.94
2913,2025-03-13,197.13
4322,2025-01-03,199.97
2496,2023-06-13,656.74
5796,2024-09-01,63.16
4149,2024-06-22,320.27
2557,2025-02-07,157.94
3553,2023-08-31,584.37
4121,2024-09-29,665.15
5086,2024-04-03,723.92
5505,2024-01-23,262.68
2157,2024-12-13,98.36
2735,2023-06-17,87.9
6655,2023-08-20,431.89
5277,2023-12-24,946.39
2155,2024-03-13,225.55
2997,2024-06-20,264.17
4295,2024-01-23,109.88
6627,2023-10-24,609.51
4906,2023-10-29,683.07
6825,2023-06-02,646.5
3178,2025-01-03,862.52
2154,2024-08-04,491.56
6188,2024-11-11,143.11
3717,2023-07-17,296.51
5203,2023-08-27,665.81
4858,2025-01-12,616.99
2787,2023-07-18,535.69
6369,2023-06-19,686.13
6273,2024-04-30,641.02
5768,2024-10-17,882.51
4879,2024-12-13,590.16
2643,2024-01-25,780.82
6663,2025-01-29,256.22
2666,2024-11-09,681.4
5427,2023-10-30,903.17
5784,2023-08-09,391.88
5702,2023-06-27,781.31
3070,2023-07-22,727.54
4350,2023-06-23,68.93
6504,2024-08-29,585.69
3213,2025-02-20,138.89
3153,2023-08-13,967.65
4512,2024-08-17,813.29
2144,2024-01-14,118.63
4490,2023-11-11,130.53
5229,2023-11-25,598.53
6583,2024-06-15,351.44
6956,2024-02-17,44.56
5206,2024-03-15,546.23
6244,2024-04-13,393.97
5143,2023-10-30,110.07
5305,2023-05-31,803.9
3358,2023-07-05,915.93
4714,2024-12-16,759.03
6186,2024-08-07,824.2
3358,2024-05-27,224.33
6295,2023-05-25,270.94
6634,2024-12-05,216.44
5193,2023-07-28,767.41
2301,2025-03-12,948.44
2724,2023-05-20,719.67
5011,2023-06-21,882.65
2068,2024-09-09,642.31
5837,2024-12-06,393.78
5994,2023-12-12,431.5
4507,2023-07-02,84.57
3538,2023-11-06,41.14
2398,2023-11-03,698.52
6716,2024-11-01,444.04
5358,2023-12-23,556.69
3164,2024-04-19,562.08
6826,2024-07-30,284.6
2556,2024-03-19,481.13
5662,2024-03-19,476.05
3752,2023-09-23,394.54
4942,2023-09-02,822.47
4658,2025-01-13,456.65
4796,2024-07-14,607.61
4330,2024-06-12,896.56
3960,2024-05-19,867.57
3602,2024-05-04,891.52
4794,2023-04-07,277.3
3481,2023-08-23,44.63
3103,2023-10-18,268.46
5277,2023-08-04,285.92
3300,2024-04-18,910.27
6995,2023-08-02,652.75
5880,2023-10-20,90.89
3536,2023-09-26,144.02
2078,2023-11-28,164.12
4832,2024-07-31,634.12
5411,2023-05-05,738.06
4722,2023-12-07,861.05
5628,2024-09-17,941.23
3533,2024-10-01,209.69
2238,2024-04-23,316.67
3997,2024-05-25,247.92
5428,2023-11-05,365.17
2278,2023-08-01,915.52
5090,2024-07-08,579.36
2524,2025-02-04,740.81
6276,2024-05-22,495.22
6219,2024-05-05,38.57
5123,2024-12-25,73.55
6576,2024-10-27,542.54
3798,2023-05-22,721.6
4132,2024-09-15,223.18
2816,2023-10-16,724.69
4695,2023-12-31,812.56
2443,2024-09-20,417.78
5141,2023-11-29,748.96
2143,2024-01-19,409.99
6288,2024-09-19,681.57
3411,2024-09-04,766.36
6474,2024-01-03,992.01
2535,2024-09-01,351.94
3717,2025-03-11,416.93
5365,2023-09-20,173.96
3033,2025-03-13,212.03
5343,2025-01-20,696.46
3411,2024-04-27,917.88
6501,2024-06-10,400.66
3173,2024-08-31,188.05
2889,2023-08-08,292.25
5339,2023-11-06,460.5
6518,2024-08-13,297.74
3642,2024-09-13,241.24
2472,2024-09-24,738.62
4941,2025-02-12,17.77
2547,2024-05-23,543.84
6727,2024-04-02,795.83
5598,2024-09-19,273.57
4826,2023-08-27,607.26
5724,2024-06-24,672.21
2364,2024-06-29,658.47
4167,2025-01-09,451.39
5310,2024-03-16,353.11
2546,2024-11-23,837.56
5241,2023-07-13,760.86
6730,2024-06-02,328.04
3937,2024-06-24,111.99
2963,2023-06-06,81.09
5006,2024-07-16,103.33
5807,2023-11-27,587.04
2883,2024-11-09,61.15
5841,2025-01-05,343.56
2871,2023-06-11,755.67
6612,2023-06-22,301.4
4986,2025-01-01,765.67
2866,2023-12-07,748.01
6310,2024-12-06,253.37
5204,2025-01-29,731.53
4898,2023-04-21,750.3
4245,2024-02-20,403.48
2019,2025-01-07,218.32
2642,2023-11-19,526.06
5084,2024-04-14,922.18
2330,2023-12-24,643.22
2866,2024-01-21,181.19
2774,2025-02-20,685.93
6488,2023-09-21,432.93
6733,2023-04-08,595.61
4355,2023-04-21,736.72
5339,2023-08-18,519.8
5519,2024-10-21,815.84
4943,2024-10-08,724.93
4568,2023-05-23,618.92
3675,2025-02-19,159.28
4684,2025-02-28,837.59
5381,2023-05-19,936.55
2740,2025-02-15,145.6
3546,2023-08-18,493.36
6565,2023-11-12,266.3
4260,2024-11-28,756.98
3136,2023-10-11,724.41
2874,2023-09-30,149.48
6556,2023-08-31,878.26
4301,2023-05-12,189.16
2752,2024-11-06,799.29
2854,2024-08-26,462.41
5733,2024-08-27,334.99
4284,2024-01-03,166.66
3330,2024-05-13,175.94
2478,2024-09-18,665.27
4727,2025-01-14,554.93
5092,2025-02-27,130.86
6231,2023-07-12,121.57
6506,2023-08-29,81.59
3270,2023-04-24,746.33
6182,2024-11-17,714.76
4604,2025-01-15,67.85
3470,2023-06-11,564.67
2378,2024-06-13,93.83
3681,2024-04-12,904.71
2242,2023-06-23,908.05
2920,2024-03-07,701.25
2070,2024-10-16,926.93
5925,2024-06-06,813.34
4087,2024-05-21,830.25
4008,2023-05-30,574.01
2801,2024-01-27,313.0
4780,2024-07-09,225.62
6921,2024-07-01,333.93
2756,2023-09-30,632.21
3996,2024-05-16,180.93
3322,2024-09-02,266.05
4331,2023-05-02,473.38
2110,2025-03-11,240.72
3017,2023-07-29,592.76
5866,2024-02-25,923.94
2025,2023-04-30,750.61
6939,2024-11-01,669.76
4839,2024-02-10,586.89
2738,2025-01-18,493.07
2180,2023-05-24,194.7
2232,2024-07-25,895.76
3918,2024-04-12,256.05
2343,2024-01-09,100.4
6573,2024-07-19,752.52
4624,2023-12-16,183.86
2455,2024-02-14,378.18
6385,2024-09-22,38.0
6626,2024-11-11,145.7
4277,2024-02-06,181.47
2596,2024-04-26,63.87
5875,2024-04-09,660.09
6531,2025-03-05,838.64
6978,2024-09-17,379.58
6498,2024-07-01,875.83
4670,2024-06-20,221.21
4136,2024-12-05,332.14
5965,2024-05-24,159.23
3566,2024-06-03,624.35
2309,2024-11-20,425.67
2343,2024-06-23,617.15
2436,2023-12-13,764.06
2177,2025-03-20,550.25
2139,2024-11-11,631.35
2194,2024-08-18,935.9
5258,2023-04-11,306.07
5236,2024-02-09,365.57
2943,2024-02-13,720.53
6621,2023-06-30,615.19
5880,2025-03-01,186.75
5114,2023-10-12,382.39
4963,2023-06-22,473.16
6837,2023-10-17,425.2
6958,2024-08-08,186.49
2954,2024-07-04,925.19
3303,2023-07-26,764.7
5382,2023-09-14,486.54
4881,2024-08-27,683.26
4188,2023-12-13,898.31
6888,2024-09-23,144.81
2546,2023-05-09,257.87
3928,2023-12-18,547.27
6153,2025-01-21,801.02
2005,2024-12-17,45.89
5482,2023-07-27,984.18
5254,2024-12-18,460.36
3363,2023-06-24,365.64
3821,2023-05-24,299.8
4664,2024-01-19,182.61
4939,2024-09-25,793.66
3274,2023-11-24,955.86
5327,2023-10-02,419.51
5660,2023-09-06,952.9
4946,2024-06-19,825.56
5019,2023-11-29,486.24
3132,2023-07-18,677.29
6764,2023-05-14,440.63
4637,2023-05-13,563.14
5030,2023-11-04,67.47
5020,2024-04-19,699.3
6378,2024-08-14,62.3
5160,2024-05-25,818.91
2254,2023-06-25,826.7
2329,2024-08-02,244.71
4592,2025-03-05,330.43
4831,2024-10-08,486.5
5045,2023-07-04,600.7
3421,2024-08-23,294.48
5402,2025-01-24,596.56
4893,2024-04-19,304.81
2655,2024-03-29,64.94
2760,2023-08-18,12.5
3799,2024-06-12,110.14
4972,2023-05-02,794.33
6512,2023-06-27,961.82
5427,2024-02-17,432.7
2255,2023-07-24,517.56
5824,2024-02-19,155.38
3877,2023-05-31,555.52
4758,2024-08-23,153.21
4625,2024-08-02,615.1
6996,2024-01-29,933.93
6122,2023-06-05,203.74
5005,2025-03-16,766.92
6517,2024-08-16,33.27
5735,2023-07-19,381.74
3245,2023-10-22,119.64
3009,2024-09-20,358.95
6315,2023-05-18,181.8
3511,2025-02-23,379.57
3960,2023-11-25,423.35
4509,2023-06-28,307.59
6759,2023-12-11,660.06
4683,2023-05-16,919.66
2990,2025-02-10,406.59
6285,2024-09-16,200.42
2255,2023-11-19,278.02
6164,2025-01-25,855.46
6712,2024-01-28,575.92
6970,2024-06-30,460.46
6453,2024-04-22,158.14
2256,2024-10-17,455.23
3008,2024-05-04,285.71
3756,2023-07-03,943.73
4572,2025-03-05,885.23
5909,2024-02-15,93.06
4998,2023-06-10,521.49
4804,2024-04-12,232.81
5766,2024-06-18,416.67
6380,2023-05-25,878.08
5384,2024-02-22,532.24
2099,2023-12-06,340.87
2197,2023-08-22,215.81
4530,2023-09-23,802.32
2878,2023-05-15,628.27
3869,2024-02-10,473.38
4666,2024-12-18,225.31
3389,2023-08-18,340.9
4416,2023-10-15,960.24
2570,2023-06-06,524.89
4638,2024-03-03,406.69
3066,2024-11-06,526.21
2422,2023-07-01,781.2
4884,2024-07-05,346.71
3205,2025-03-10,186.92
2545,2024-10-03,589.09
6167,2024-04-08,668.55
5640,2023-10-07,715.59
3224,2024-04-28,883.17
5173,2025-03-04,377.46
2768,2024-05-10,84.6
5658,2023-09-28,958.77
2655,2024-03-01,440.66
4447,2023-12-12,627.02
2221,2023-12-15,669.64
5667,2023-04-30,551.05
6278,2023-11-01,213.2
6403,2024-01-17,757.59
4570,2024-11-28,805.71
3014,2024-03-23,557.45
4052,2024-10-01,493.68
5986,2024-03-30,122.8
6944,2024-11-22,93.11
6900,2024-12-14,346.17
6311,2023-07-14,317.74
5020,2023-07-26,954.12
5682,2023-05-19,785.79
3444,2023-08-27,663.33
6197,2023-05-18,522.47
5011,2023-04-14,175.69
2573,2024-04-01,978.67
3333,2024-09-04,381.29
6754,2023-11-21,115.86
6003,2024-01-20,498.86
5135,2023-06-01,875.26
6087,2023-03-28,888.42
2226,2024-05-18,20.86
6201,2023-12-08,887.43
3998,2023-12-30,278.77
2772,2024-11-29,48.58
6525,2024-06-16,849.31
2434,2024-12-02,865.23
5100,2023-03-30,600.27
4730,2024-09-26,578.69
5408,2023-07-06,814.99
5141,2024-11-07,788.45
2866,2024-09-29,891.2
4794,2023-06-26,557.22
4912,2024-02-14,967.97
4416,2024-08-27,996.19
2251,2024-10-25,125.38
6952,2024-02-10,851.05
5758,2024-03-31,504.82
6657,2023-12-30,393.69
2919,2025-02-28,616.94
3174,2023-05-20,65.41
5204,2023-10-24,511.4
2433,2024-02-26,872.18
2836,2025-02-20,221.33
4247,2024-01-22,432.13
4263,2024-01-15,940.09
2898,2024-11-06,434.28
5633,2024-02-07,364.78
6568,2024-06-09,446.13
5816,2024-07-31,524.26
2247,2024-02-07,635.67
4430,2024-08-16,802.69
2991,2024-05-16,457.58
5311,2024-09-08,819.31
2927,2024-11-28,538.38
5439,2024-01-23,345.1
4608,2023-11-03,661.37
3075,2023-07-28,720.55
6023,2024-04-07,562.47
5800,2023-10-10,66.05
6785,2025-03-22,178.18
5152,2025-01-03,292.44
5439,2024-11-14,289.8
6574,2023-05-10,676.69
5492,2025-01-28,28.17
2707,2024-01-18,758.12
5065,2024-09-19,272.69
2754,2025-02-25,316.92
2588,2023-08-25,532.63
3335,2024-10-09,223.77
3848,2024-03-20,885.63
5935,2024-04-10,94.52
5927,2024-11-15,449.94
5318,2023-06-07,850.93
6021,2024-09-06,619.69
5156,2024-02-03,299.41
6303,2024-09-24,426.55
4199,2024-05-07,709.63
2165,2024-06-17,973.53
3999,2024-11-12,894.21
5058,2024-04-17,349.01
4085,2024-04-10,998.22
6429,2024-12-04,13.47
2403,2023-12-03,37.35
2414,2023-09-03,825.6
2045,2024-11-19,207.47
6158,2024-08-24,70.16
4468,2024-09-16,244.78
2868,2024-12-27,431.84
2019,2025-01-26,733.26
2365,2023-10-05,628.09
5833,2023-04-18,245.25
2580,2023-10-22,508.24
2546,2024-06-04,926.95
6151,2023-09-19,816.86
6874,2024-05-08,329.96
5040,2023-08-26,982.44
6138,2024-09-30,711.53
6045,2024-02-11,71.82
6327,2023-06-05,44.81
2453,2024-02-19,176.72
5962,2023-06-15,730.58
3382,2025-02-11,191.9
3468,2024-11-28,516.37
4739,2024-03-11,102.33
3217,2023-06-08,921.68
2881,2024-06-24,350.52
5815,2024-10-14,909.05
5150,2024-08-11,945.43
2085,2024-03-22,16.07
6145,2023-10-21,469.49
3169,2025-02-21,34.41
6165,2024-06-02,909.61
5130,2024-12-15,523.22
5646,2024-05-22,84.19
4527,2023-07-08,119.17
4868,2023-05-19,389.67
5517,2024-10-24,940.83
5368,2024-11-28,695.98
4195,2023-12-15,868.94
5556,2023-05-03,372.79
2446,2024-03-05,52.78
5627,2024-06-25,974.57
6017,2023-06-13,27.0
5876,2024-04-13,948.18
5338,2025-01-09,374.99
2262,2023-08-22,19.99
3849,2023-09-08,692.27
6993,2024-02-25,980.73
6026,2024-06-13,965.97
4267,2025-03-24,169.33
2092,2025-03-02,189.44
6223,2023-03-30,569.88
6176,2023-08-03,640.93
5310,2024-01-02,742.02
2983,2024-10-25,189.24
5444,2024-07-25,959.42
4534,2024-12-14,642.35
2694,2024-10-20,848.58
6121,2023-12-28,544.67
2156,2023-11-26,420.13
5589,2025-02-01,977.41
3813,2025-01-06,586.3
6115,2023-12-09,868.2
3408,2024-04-21,953.76
3217,2024-07-08,678.6
3411,2024-04-15,553.45
5498,2024-12-08,13.48
6373,2024-12-04,49.62
6841,2024-05-21,208.84
2552,2025-01-30,194.15
5395,2024-05-04,262.21
3177,2024-08-29,311.89
6735,2023-07-23,366.46
6333,2024-01-24,426.33
2998,2024-11-08,107.88
6077,2023-09-04,51.94
4732,2024-06-20,677.21
5938,2025-02-12,541.96
6053,2024-08-05,449.7
2373,2023-08-28,638.1
4249,2024-11-02,829.4
2849,2024-09-28,433.42
4557,2023-06-25,644.71
4323,2024-12-10,954.04
2504,2023-07-31,841.23
5190,2024-07-26,431.74
2703,2024-09-22,648.27
5626,2024-10-06,185.3
2315,2025-03-02,564.92
4377,2024-06-12,981.52
3041,2025-01-28,523.13
6379,2023-11-28,928.36
4991,2025-02-27,413.26
2258,2024-08-21,998.86
2575,2023-10-29,583.43
6670,2024-08-02,51.85
3553,2024-02-21,590.89
6519,2023-05-29,281.83
2758,2023-04-29,42.16
4811,2024-10-21,822.64
3105,2024-07-19,282.97
6525,2024-01-12,798.58
5460,2023-09-15,295.34
5993,2023-06-18,202.38
2204,2024-04-17,974.2
4776,2025-01-04,368.03
4333,2024-12-06,605.36
3993,2023-06-13,613.88
4244,2024-06-10,564.87
2307,2024-01-12,915.55
3688,2024-01-29,677.7
6110,2023-10-28,409.7
3861,2023-05-27,863.76
3962,2023-11-08,189.25
2723,2024-09-17,548.79
2780,2025-02-20,951.04
2529,2023-10-24,629.14
6894,2023-11-07,818.8
2344,2023-08-14,657.03
5787,2024-03-19,840.98
5683,2023-04-23,945.04
2209,2023-10-26,280.19
6737,2023-08-05,177.96
5407,2023-08-27,489.15
3312,2024-10-26,704.84
4300,2024-10-13,234.92
5337,2023-09-21,14.06
3948,2023-08-05,349.51
2920,2024-03-17,969.17
4045,2024-09-30,698.02
2419,2023-04-07,407.31
3750,2023-06-28,200.65
4843,2023-04-01,362.53
3100,2025-01-27,178.14
5393,2023-08-19,115.24
4773,2024-10-01,907.67
4481,2023-09-19,997.67
3546,2023-05-26,172.47
3071,2024-08-26,63.98
3851,2024-01-05,336.43
6199,2024-11-04,467.04
4940,2024-11-10,212.77
3904,2023-07-06,308.41
2679,2024-09-05,208.86
2989,2023-10-13,776.52
4476,2025-01-14,715.45
3608,2024-08-10,638.6
4870,2024-09-15,393.35
3503,2025-01-23,909.95
3790,2023-09-20,969.84
3426,2023-10-10,181.9
4441,2023-08-17,230.78
4043,2024-06-14,530.37
3279,2025-02-22,100.34
4595,2024-11-04,442.08
6690,2024-12-23,585.97
4437,2025-01-11,526.85
5804,2024-12-16,337.6
4206,2023-06-21,547.02
3028,2023-04-02,959.21
5540,2024-08-01,213.96
5484,2025-01-10,658.28
4242,2024-11-12,52.96
4766,2023-11-27,75.75
3174,2024-11-11,556.31
5231,2023-09-14,113.89
5351,2025-03-07,32.12
6912,2024-05-20,179.8
2404,2025-01-19,569.2
6989,2024-08-19,706.31
4726,2023-04-30,210.45
5383,2024-02-26,671.58
6164,2024-12-18,190.65
2088,2023-12-20,617.32
3159,2024-06-13,417.84
6274,2023-04-24,657.26
4858,2024-02-02,995.1
3382,2023-08-03,938.44
6682,2024-09-08,14.24
4065,2024-09-26,886.58
4375,2024-11-22,75.83
2318,2023-04-03,953.52
3503,2025-02-21,289.01
4043,2024-01-03,388.21
6599,2023-09-12,100.72
4023,2025-02-13,121.15
2119,2024-07-14,729.47
2710,2024-11-09,944.89
5558,2025-03-11,614.64
6141,2023-11-25,718.69
6410,2023-08-15,764.35
5251,2024-06-17,270.19
2418,2025-01-01,54.78
4604,2023-05-06,11.85
5855,2024-07-28,357.14
3102,2025-01-01,249.05
6422,2025-02-13,71.69
5429,2024-09-09,187.73
4262,2024-06-27,133.25
6170,2024-02-15,915.73
5635,2023-08-11,148.86
2509,2024-11-08,542.27
4380,2023-05-23,597.17
5165,2025-03-20,548.05
2688,2025-03-02,108.07
6753,2023-09-15,325.61
3293,2024-01-30,60.76
5906,2023-08-08,401.71
5076,2023-09-10,196.71
5210,2024-12-09,566.02
2325,2025-02-24,695.88
3994,2024-12-25,536.8
5977,2024-12-16,439.89
6813,2024-06-16,393.46
4771,2024-04-26,843.27
6373,2024-11-13,227.17
4584,2024-08-10,736.88
5558,2023-08-11,759.91
5588,2024-03-07,425.01
2152,2023-09-18,304.33
2955,2023-12-15,475.84
6355,2024-09-29,102.28
4372,2024-04-28,55.47
6965,2024-04-28,120.49
3192,2024-03-26,195.27
2688,2024-07-21,509.14
2310,2024-07-01,850.65
3503,2024-05-27,243.29
5128,2025-01-10,935.81
6569,2024-01-31,955.36
5368,2025-02-02,959.32
5396,2023-09-09,839.19
2814,2024-07-28,370.19
2846,2024-07-07,81.96
3165,2024-01-22,573.13
6763,2024-11-13,563.09
3768,2025-02-18,851.48
2355,2023-10-02,996.03
3873,2023-12-18,513.08
4025,2023-05-15,351.75
4818,2024-08-24,194.04
5833,2023-08-22,14.75
6276,2024-02-13,514.02
2066,2023-04-16,559.96
6916,2023-06-21,826.69
6267,2024-08-15,509.53
6091,2023-05-01,917.3
4522,2023-12-05,631.8
4582,2024-08-24,841.93
3391,2024-05-01,156.82
3131,2023-04-01,856.78
4487,2024-01-10,678.39
2835,2024-02-04,178.53
2227,2024-01-11,197.87
5516,2023-07-30,927.24
6538,2024-08-18,41.89
4444,2024-01-28,467.91
2728,2025-03-01,320.34
5687,2023-11-01,668.43
5623,2023-06-21,841.23
3037,2024-08-24,366.77
3833,2024-08-04,432.63
4741,2024-07-20,982.1
2493,2023-09-12,786.08
3549,2023-07-30,898.23
3144,2023-07-29,444.37
5958,2023-05-10,241.74
5408,2024-11-11,417.74
2640,2024-01-19,718.93
2173,2024-02-20,118.34
6355,2023-04-06,277.76
5960,2023-09-12,56.17
2517,2024-07-29,438.02
2523,2023-12-04,829.17
3918,2025-01-23,34.42
4887,2024-02-13,678.57
4165,2024-06-01,933.17
3930,2024-06-09,244.56
5946,2023-11-04,696.7
4210,2024-03-28,975.35
5784,2024-07-18,962.66
4591,2023-04-05,242.58
6935,2023-12-14,109.33
6077,2023-08-16,156.8
3094,2023-11-21,705.02
5881,2024-06-22,728.5
4495,2023-09-22,677.49
4580,2024-07-14,342.72
4489,2023-08-18,178.08
4786,2023-10-07,584.95
4759,2025-03-17,488.84
3575,2024-03-28,731.55
4374,2025-01-20,446.95
5991,2025-02-13,345.25
6846,2023-09-25,300.54
3094,2024-09-24,219.36
3190,2024-10-22,273.09
4690,2025-03-06,103.88
6096,2025-03-04,353.39
3876,2024-07-26,46.2
5407,2024-05-29,194.55
3788,2023-10-07,749.3
5933,2023-06-21,332.21
3608,2023-07-17,671.55
5749,2024-01-27,719.72
2049,2025-03-04,585.37
5862,2023-08-25,959.11
4181,2023-11-16,31.23
5047,2024-12-15,741.27
4834,2023-04-03,959.2
3398,2023-05-18,863.65
5827,2024-01-18,176.21
6575,2024-05-29,333.55
2832,2024-03-05,180.73
4698,2025-01-07,605.3
6778,2023-09-25,715.07
4736,2023-12-13,323.9
2082,2024-02-04,544.11
2087,2024-07-21,694.01
4064,2024-11-22,427.13
2822,2023-04-23,855.48
2163,2024-11-25,773.83
5740,2024-05-01,74.02
4398,2024-09-14,624.91
3933,2024-11-08,242.97
4729,2024-07-27,561.94
5536,2024-12-27,957.32
5447,2023-05-24,880.27
4791,2023-12-11,410.47
4708,2024-03-07,298.6
5934,2025-01-07,242.06
5386,2024-08-24,537.19
2923,2024-09-12,123.11
4176,2024-12-23,553.78
3583,2024-12-09,11.32
2565,2025-03-01,330.61
5259,2025-02-19,227.73
4598,2025-01-14,971.51
4501,2024-09-25,729.97
6567,2023-09-23,356.16
2988,2024-10-17,101.92
5637,2024-06-19,521.63
2224,2024-02-23,221.31
2351,2024-08-12,541.07
3929,2024-12-01,837.01
2349,2023-07-09,619.63
6278,2024-03-02,637.45
6733,2024-12-05,545.62
3018,2025-02-03,927.99
4227,2023-05-24,932.58
6868,2024-12-18,517.6
6125,2024-09-30,312.7
4420,2023-09-05,464.99
3894,2023-08-09,194.69
5041,2023-07-10,639.98
4069,2024-09-22,505.09
3126,2023-06-21,112.27
5118,2023-08-18,205.67
6162,2024-02-20,484.84
6043,2024-04-26,888.71
6434,2024-11-14,570.73
4171,2025-02-02,684.72
2447,2023-10-05,345.64
4659,2024-10-26,575.7
5363,2025-01-23,452.91
4719,2024-01-23,662.54
5484,2023-07-14,60.07
4945,2024-05-07,498.37
6377,2024-05-18,303.03
2596,2023-09-27,332.92
3987,2023-08-27,961.31
4751,2024-12-09,190.87
3075,2023-10-25,318.13
5970,2024-06-18,514.79
6306,2024-12-26,864.4
6222,2024-03-08,422.5
6588,2023-05-04,746.43
5581,2025-02-28,857.81
5008,2023-08-23,316.92
2970,2024-11-15,398.82
2581,2024-04-09,362.99
4825,2024-08-19,834.53
6002,2024-04-17,53.9
3212,2024-03-21,315.34
2230,2023-06-27,682.61
6285,2023-07-02,569.79
5186,2023-06-12,441.93
2502,2025-01-10,544.55
4133,2024-03-06,205.61
2049,2023-10-21,436.41
5567,2025-01-03,506.69
5056,2024-10-27,902.18
2689,2023-12-26,268.23
2387,2023-09-07,869.15
2970,2024-04-30,647.8
5461,2023-11-14,30.14
3006,2024-03-31,727.39
5053,2023-10-01,45.2
5418,2024-04-25,997.41
4303,2025-03-06,873.91
4284,2024-02-21,304.37
3608,2024-04-24,264.84
6367,2024-08-28,387.63
2123,2024-04-12,362.61
3281,2024-08-23,378.61
5728,2023-08-12,325.09
2259,2023-08-14,624.92
2948,2024-12-13,172.62
6959,2024-12-31,847.52
2525,2023-04-05,814.28
2888,2024-01-14,481.72
2208,2024-04-23,854.2
5383,2023-10-16,254.67
4795,2023-07-27,27.39
2149,2023-05-22,623.02
2438,2024-06-24,463.33
4203,2024-05-30,571.49
5750,2023-07-14,900.35
5162,2024-02-18,970.23
5902,2024-12-28,638.11
6454,2024-05-09,766.42
5246,2025-03-09,92.97
6552,2024-04-09,169.11
4824,2024-06-09,735.87
6725,2023-08-29,437.05
5271,2023-12-06,451.51
2486,2023-09-09,315.52
2200,2024-02-23,611.28
6467,2024-08-07,193.31
3983,2025-03-14,630.65
3472,2024-04-25,182.06
6344,2024-01-23,73.19
6884,2023-10-29,337.05
4312,2025-02-15,238.83
5374,2023-08-07,890.1
4079,2024-02-06,64.4
3522,2024-08-29,184.85
2605,2024-07-08,553.23
5849,2025-01-13,486.26
5343,2024-09-17,55.39
3418,2025-01-19,17.18
6598,2023-08-26,988.19
5876,2024-01-16,662.25
4934,2023-06-12,371.75
2549,2024-11-15,475.73
2839,2023-04-15,273.88
5816,2024-06-19,351.43
2848,2023-04-28,652.55
6710,2023-12-28,883.98
6508,2023-10-16,192.29
6774,2023-09-01,841.96
6255,2024-06-11,130.34
6469,2023-10-07,222.84
4273,2025-01-09,46.8
5321,2024-09-19,149.4
4559,2025-01-26,918.13
6699,2024-03-21,464.84
6312,2024-09-28,86.89
3997,2024-06-21,960.13
5674,2023-09-03,880.2
3565,2024-09-02,757.14
6019,2023-07-02,934.14
3841,2024-01-25,227.93
5292,2023-05-01,838.01
4888,2023-04-22,693.09
2727,2024-11-03,871.06
3245,2024-12-27,798.94
5461,2024-09-26,353.03
5719,2023-05-29,776.65
3066,2023-08-07,269.83
6772,2023-09-24,335.31
2283,2025-03-07,116.83
3082,2024-05-22,935.73
5886,2024-05-22,298.09
4882,2024-08-11,525.42
4585,2024-02-17,397.42
4971,2024-02-10,960.33
3153,2023-09-05,341.7
5498,2025-02-27,780.76
2948,2024-01-04,856.86
6761,2024-07-26,441.25
3718,2024-05-31,384.39
2067,2024-03-09,750.27
2637,2024-04-25,913.77
2314,2024-12-14,757.38
5398,2023-09-13,234.86
2565,2023-07-31,889.42
3602,2024-08-12,393.71
2826,2024-06-09,580.47
5671,2023-12-14,833.12
3026,2023-10-09,196.51
4252,2023-07-22,786.67
6758,2024-07-07,600.2
2805,2023-12-11,894.41
4452,2024-12-24,180.25
6632,2024-11-19,426.48
3392,2023-05-30,834.51
3236,2024-12-06,29.04
6033,2023-12-19,121.08
5281,2023-03-29,990.66
6724,2024-05-16,287.59
6845,2023-10-24,975.79
5550,2024-06-21,190.71
6201,2024-09-02,367.48
6142,2024-08-10,755.34
3355,2024-12-05,661.2
3837,2023-06-28,585.31
4893,2024-11-15,534.6
4497,2024-10-17,845.01
4584,2024-06-26,242.6
4559,2024-04-28,448.05
5619,2025-02-19,163.9
3560,2025-01-13,599.98
3508,2023-07-17,258.04
6072,2024-05-12,340.5
4064,2025-03-20,476.54
5643,2023-05-06,36.5
4001,2024-10-24,101.02
3295,2025-01-04,689.07
6066,2024-11-25,434.68
4753,2023-08-25,866.14
3754,2024-11-26,697.73
6211,2024-04-18,18.02
3604,2024-06-07,620.55
3323,2024-11-17,102.79
