Order_ID,Customer_ID,Order_Date,Product_Name,Category,Quantity,Unit_Price ($),Total_Amount ($)
18719,3712,2024-01-13,Skincare Set,Beauty,2,326.21,652.42
18720,4526,2025-03-22,Foundation,Beauty,1,281.42,281.42
18721,5647,2024-09-28,Microwave,Home & Kitchen,1,248.2,248.2
18722,4031,2024-12-09,Laptop,Electronics,5,215.76,1078.8
18723,2237,2023-09-27,Sneakers,Clothing,5,459.28,2296.4
18724,3057,2024-09-14,Doll,Toys,3,14.66,43.98
18725,4261,2023-08-21,Comics,Books,3,36.21,108.63
18726,4427,2023-11-02,Skincare Set,Beauty,5,251.33,1256.65
18727,3026,2024-01-16,Headphones,Electronics,3,171.95,515.85
18728,2909,2023-11-08,Board Game,Toys,5,210.03,1050.15
18729,2450,2023-05-07,Fiction,Books,1,498.95,498.95
18730,2569,2024-11-22,Perfume,Beauty,3,389.82,1169.46
18731,5499,2024-02-11,Fiction,Books,1,439.93,439.93
18732,4861,2024-08-28,Microwave,Home & Kitchen,2,190.6,381.2
18733,4327,2024-03-11,Doll,Toys,3,127.38,382.14
18734,6310,2024-04-04,Smartphone,Electronics,5,386.32,1931.6
18735,3309,2024-04-23,Smartphone,Electronics,5,405.71,2028.55
18736,2718,2023-09-28,Action Figure,Toys,2,279.45,558.9
18737,2970,2023-12-27,Sneakers,Clothing,5,449.01,2245.05
18738,5346,2024-02-24,Sneakers,Clothing,1,483.99,483.99
18739,4486,2024-09-08,Fiction,Books,5,240.8,1204.0
18740,5656,2024-11-10,Vacuum Cleaner,Home & Kitchen,2,119.11,238.22
18741,4719,2023-10-31,Comics,Books,4,263.39,1053.56
18742,2904,2023-07-18,Foundation,Beauty,4,494.87,1979.48
18743,3451,2024-08-14,Laptop,Electronics,1,153.53,153.53
18744,3456,2025-01-27,Comics,Books,4,312.62,1250.48
18745,6231,2023-10-22,Comics,Books,5,350.05,1750.25
18746,2532,2024-05-30,Board Game,Toys,2,114.83,229.66
18747,4268,2023-12-21,Headphones,Electronics,1,298.34,298.34
18748,2333,2024-11-08,Laptop,Electronics,4,164.11,656.44
18749,3322,2025-03-05,Sneakers,Clothing,5,428.56,2142.8
18750,6053,2024-03-10,Jacket,Clothing,5,360.23,1801.15
18751,3709,2023-07-06,Smartphone,Electronics,3,414.87,1244.61
18752,5527,2023-04-19,Comics,Books,3,107.84,323.52
18753,2401,2023-07-19,Lipstick,Beauty,2,26.94,53.88
18754,5631,2024-02-29,Comics,Books,1,426.76,426.76
18755,5038,2023-10-27,Lipstick,Beauty,4,199.51,798.04
18756,5992,2023-07-20,Tablet,Electronics,4,98.06,392.24
18757,3479,2023-07-11,Board Game,Toys,5,55.03,275.15
18758,3915,2023-12-04,Skincare Set,Beauty,4,263.09,1052.36
18759,3058,2023-08-25,T-Shirt,Clothing,2,83.56,167.12
18760,4994,2023-05-30,Doll,Toys,3,287.68,863.04
18761,2042,2024-02-26,Laptop,Electronics,5,366.38,1831.9
18762,6897,2023-05-04,Vacuum Cleaner,Home & Kitchen,1,272.18,272.18
18763,4171,2023-11-24,Perfume,Beauty,5,452.81,2264.05
18764,2027,2024-03-11,Lipstick,Beauty,4,86.23,344.92
18765,5534,2024-07-31,Doll,Toys,2,252.04,504.08
18766,4619,2023-07-23,Microwave,Home & Kitchen,1,89.96,89.96
18767,3171,2023-08-17,Microwave,Home & Kitchen,5,439.19,2195.95
18768,5699,2023-06-19,Tablet,Electronics,4,466.8,1867.2
18769,2711,2023-10-07,Action Figure,Toys,5,206.0,1030.0
18770,5200,2023-12-15,Comics,Books,1,159.82,159.82
18771,4424,2024-11-21,Blender,Home & Kitchen,4,146.86,587.44
18772,4019,2024-01-22,Foundation,Beauty,3,431.27,1293.81
18773,6761,2023-07-15,Microwave,Home & Kitchen,1,344.4,344.4
18774,6879,2024-12-18,Smartphone,Electronics,3,441.49,1324.47
18775,4899,2024-08-15,Laptop,Electronics,3,67.58,202.74
18776,4048,2024-04-27,Perfume,Beauty,4,243.25,973.0
18777,3559,2024-05-12,Skincare Set,Beauty,5,341.33,1706.65
18778,5595,2023-06-14,Skincare Set,Beauty,5,449.57,2247.85
18779,3723,2024-05-24,Comics,Books,2,197.19,394.38
18780,6053,2025-02-12,Perfume,Beauty,1,163.41,163.41
18781,3652,2023-09-01,Doll,Toys,1,457.35,457.35
18782,3779,2024-03-30,Laptop,Electronics,4,33.29,133.16
18783,2684,2023-05-28,Smartphone,Electronics,4,245.0,980.0
18784,3280,2024-05-05,Cookware,Home & Kitchen,2,234.73,469.46
18785,4295,2023-04-27,Lipstick,Beauty,2,81.57,163.14
18786,4011,2024-12-21,Non-Fiction,Books,3,203.53,610.59
18787,3216,2024-09-23,Board Game,Toys,2,364.07,728.14
18788,4583,2024-07-19,Jacket,Clothing,5,189.77,948.85
18789,3894,2025-02-24,Vacuum Cleaner,Home & Kitchen,3,161.73,485.19
18790,2314,2023-04-04,Lego,Toys,2,393.13,786.26
18791,5995,2023-10-14,Fiction,Books,5,494.47,2472.35
18792,2444,2024-02-07,Skincare Set,Beauty,5,391.88,1959.4
18793,3672,2024-02-14,Non-Fiction,Books,3,424.71,1274.13
18794,4917,2023-05-04,Sneakers,Clothing,3,470.36,1411.08
18795,5267,2023-04-28,Board Game,Toys,5,402.87,2014.35
18796,6678,2023-11-12,Non-Fiction,Books,4,490.37,1961.48
18797,6644,2023-07-12,T-Shirt,Clothing,3,376.17,1128.51
18798,5096,2024-08-12,Jeans,Clothing,1,334.15,334.15
18799,6561,2023-11-13,Action Figure,Toys,4,349.74,1398.96
18800,3865,2023-12-22,T-Shirt,Clothing,1,451.04,451.04
18801,2716,2023-10-31,Lego,Toys,2,344.67,689.34
18802,2892,2023-09-09,Biography,Books,3,382.99,1148.97
18803,5808,2023-04-04,Perfume,Beauty,3,115.84,347.52
18804,2501,2023-07-15,Tablet,Electronics,5,457.2,2286.0
18805,4783,2023-09-18,Laptop,Electronics,3,229.13,687.39
18806,4641,2023-07-15,Non-Fiction,Books,1,88.92,88.92
18807,6503,2023-10-10,Foundation,Beauty,4,401.9,1607.6
18808,3354,2024-10-07,Smartphone,Electronics,2,184.63,369.26
18809,2703,2023-12-27,Sneakers,Clothing,4,100.22,400.88
18810,4334,2023-10-01,Fiction,Books,1,135.56,135.56
18811,4195,2024-08-25,Fiction,Books,2,27.13,54.26
18812,4010,2024-10-09,Blender,Home & Kitchen,5,54.41,272.05
18813,2384,2023-07-12,Blender,Home & Kitchen,3,300.39,901.17
18814,4059,2023-07-06,Blender,Home & Kitchen,3,434.45,1303.35
18815,4324,2024-02-21,Board Game,Toys,5,229.78,1148.9
18816,2886,2024-02-24,Perfume,Beauty,1,316.77,316.77
18817,3592,2024-10-31,Non-Fiction,Books,5,406.77,2033.85
18818,6399,2024-10-15,Cookware,Home & Kitchen,1,184.82,184.82
18819,4252,2024-04-14,Non-Fiction,Books,2,330.61,661.22
18820,6441,2024-03-06,Sneakers,Clothing,4,181.71,726.84
18821,3784,2024-11-22,Vacuum Cleaner,Home & Kitchen,4,324.93,1299.72
18822,6922,2025-03-01,Biography,Books,5,116.63,583.15
18823,6118,2024-09-09,Foundation,Beauty,3,489.14,1467.42
18824,4584,2023-05-24,Lego,Toys,5,47.33,236.65
18825,3730,2024-01-01,Foundation,Beauty,3,257.56,772.68
18826,2263,2025-02-01,Lipstick,Beauty,5,150.29,751.45
18827,4632,2024-08-22,Blender,Home & Kitchen,5,304.41,1522.05
18828,5827,2024-07-18,Lipstick,Beauty,4,219.87,879.48
18829,4431,2025-01-07,Action Figure,Toys,3,160.27,480.81
18830,2392,2023-05-18,Laptop,Electronics,4,132.52,530.08
18831,4937,2024-06-01,Board Game,Toys,3,99.42,298.26
18832,5673,2024-08-18,Sneakers,Clothing,2,393.61,787.22
18833,2540,2024-06-30,Board Game,Toys,2,118.88,237.76
18834,3116,2024-12-23,Comics,Books,2,389.03,778.06
18835,2884,2025-01-25,Tablet,Electronics,1,247.67,247.67
18836,6324,2023-12-07,Vacuum Cleaner,Home & Kitchen,4,45.39,181.56
18837,4420,2023-06-08,Fiction,Books,4,91.07,364.28
18838,3400,2024-08-15,Lego,Toys,2,447.52,895.04
18839,3577,2023-10-27,Comics,Books,5,305.38,1526.9
18840,4085,2025-03-12,Skincare Set,Beauty,4,100.32,401.28
18841,6787,2023-06-26,Comics,Books,3,354.84,1064.52
18842,3536,2023-09-21,Fiction,Books,4,413.4,1653.6
18843,6754,2024-02-09,Doll,Toys,4,172.02,688.08
18844,2090,2023-08-21,Jeans,Clothing,3,282.73,848.19
18845,6191,2025-02-09,Action Figure,Toys,2,153.79,307.58
18846,3655,2024-09-01,Blender,Home & Kitchen,2,49.23,98.46
18847,3902,2025-03-08,Tablet,Electronics,3,205.76,617.28
18848,4680,2023-07-04,Skincare Set,Beauty,4,378.2,1512.8
18849,4171,2024-01-28,Jeans,Clothing,4,234.75,939.0
18850,2366,2023-08-14,Tablet,Electronics,2,208.58,417.16
18851,5961,2023-05-04,Smartphone,Electronics,1,189.34,189.34
18852,4373,2023-07-02,T-Shirt,Clothing,2,234.87,469.74
18853,2519,2024-03-20,Foundation,Beauty,3,165.93,497.79
18854,6992,2025-01-10,Cookware,Home & Kitchen,1,309.97,309.97
18855,5711,2024-07-20,Jacket,Clothing,1,41.15,41.15
18856,2830,2023-08-22,Jacket,Clothing,3,405.62,1216.86
18857,4634,2023-08-14,Jacket,Clothing,5,94.85,474.25
18858,2271,2024-06-14,Lipstick,Beauty,2,320.39,640.78
18859,4987,2023-12-02,T-Shirt,Clothing,4,230.44,921.76
18860,5539,2024-04-03,Sneakers,Clothing,2,389.01,778.02
18861,6565,2024-05-31,Comics,Books,3,414.81,1244.43
18862,6815,2024-10-23,Biography,Books,4,110.06,440.24
18863,3008,2023-09-08,Biography,Books,5,341.82,1709.1
18864,4318,2024-05-13,Biography,Books,3,103.05,309.15
18865,2605,2023-07-23,Sneakers,Clothing,2,70.76,141.52
18866,6474,2024-10-30,Comics,Books,1,465.85,465.85
18867,2177,2025-02-13,Laptop,Electronics,3,90.55,271.65
18868,4322,2023-09-24,Blender,Home & Kitchen,3,121.78,365.34
18869,3715,2025-01-11,Non-Fiction,Books,2,73.86,147.72
18870,2637,2024-01-10,Lipstick,Beauty,5,240.44,1202.2
18871,4624,2024-05-01,Cookware,Home & Kitchen,2,460.61,921.22
18872,6156,2023-11-25,Action Figure,Toys,2,139.39,278.78
18873,4779,2024-02-08,Action Figure,Toys,5,275.51,1377.55
18874,5753,2024-07-11,Tablet,Electronics,5,211.61,1058.05
18875,2661,2023-04-19,Cookware,Home & Kitchen,3,174.64,523.92
18876,6366,2023-07-17,Microwave,Home & Kitchen,1,290.35,290.35
18877,5188,2023-07-25,Laptop,Electronics,2,283.86,567.72
18878,6341,2024-06-06,Action Figure,Toys,1,186.09,186.09
18879,6756,2023-06-27,Fiction,Books,5,426.78,2133.9
18880,2085,2024-12-30,Laptop,Electronics,5,36.05,180.25
18881,5671,2025-02-25,Foundation,Beauty,2,51.77,103.54
18882,2907,2023-05-13,Tablet,Electronics,3,495.48,1486.44
18883,5522,2023-12-07,Sneakers,Clothing,2,376.36,752.72
18884,3876,2024-01-18,Doll,Toys,3,403.93,1211.79
18885,5959,2024-05-27,Sneakers,Clothing,4,305.32,1221.28
18886,4137,2024-02-20,Lego,Toys,3,215.73,647.19
18887,4597,2024-12-22,Doll,Toys,2,318.32,636.64
18888,2854,2024-04-28,Blender,Home & Kitchen,2,55.37,110.74
18889,2507,2024-11-13,Non-Fiction,Books,3,381.31,1143.93
18890,2408,2024-12-06,Fiction,Books,1,274.96,274.96
18891,2524,2025-02-28,Lego,Toys,3,478.8,1436.4
18892,5051,2024-01-31,Board Game,Toys,4,322.36,1289.44
18893,4398,2023-07-29,Sneakers,Clothing,4,84.33,337.32
18894,4900,2025-03-12,Perfume,Beauty,1,244.0,244.0
18895,2328,2024-04-30,Smartphone,Electronics,4,38.33,153.32
18896,3836,2023-05-20,Doll,Toys,2,375.26,750.52
18897,3310,2024-10-27,Doll,Toys,1,255.9,255.9
18898,6719,2024-09-13,Tablet,Electronics,1,191.13,191.13
18899,4536,2024-09-01,Tablet,Electronics,1,484.59,484.59
18900,4042,2024-03-17,Lipstick,Beauty,3,470.89,1412.67
18901,4535,2024-11-17,Skincare Set,Beauty,3,476.89,1430.67
18902,4193,2023-11-25,Laptop,Electronics,1,118.28,118.28
18903,2756,2024-02-23,Action Figure,Toys,4,367.0,1468.0
18904,2146,2023-12-29,Doll,Toys,2,473.24,946.48
18905,5823,2024-08-30,Laptop,Electronics,2,289.73,579.46
18906,5575,2023-04-22,Doll,Toys,3,114.94,344.82
18907,3628,2023-03-25,Foundation,Beauty,5,410.73,2053.65
18908,6924,2023-11-26,Headphones,Electronics,1,441.16,441.16
18909,3859,2024-10-12,Skincare Set,Beauty,5,354.59,1772.95
18910,6723,2024-04-09,Board Game,Toys,2,153.84,307.68
18911,5599,2025-03-01,Doll,Toys,3,103.44,310.32
18912,2630,2024-01-23,Cookware,Home & Kitchen,3,315.89,947.67
18913,5167,2024-01-01,Jeans,Clothing,3,246.57,739.71
18914,5519,2023-07-04,T-Shirt,Clothing,3,337.7,1013.1
18915,6353,2025-01-03,Lipstick,Beauty,3,64.73,194.19
18916,5915,2024-11-29,Smartphone,Electronics,1,76.6,76.6
18917,2905,2025-02-01,Sneakers,Clothing,5,187.82,939.1
18918,4618,2024-12-08,Doll,Toys,2,136.79,273.58
18919,4790,2024-08-22,Non-Fiction,Books,2,313.48,626.96
18920,2108,2024-01-18,Headphones,Electronics,3,190.09,570.27
18921,3043,2023-05-17,Foundation,Beauty,3,345.15,1035.45
18922,3389,2024-08-21,Action Figure,Toys,3,386.71,1160.13
18923,3677,2024-09-29,Board Game,Toys,4,101.71,406.84
18924,6256,2023-10-16,Fiction,Books,2,460.71,921.42
18925,6196,2024-02-28,Perfume,Beauty,3,395.71,1187.13
18926,2265,2024-03-12,Laptop,Electronics,5,317.12,1585.6
18927,5822,2024-01-23,Lego,Toys,4,455.38,1821.52
18928,4798,2024-09-20,Vacuum Cleaner,Home & Kitchen,1,140.28,140.28
18929,5121,2024-02-10,Action Figure,Toys,4,216.64,866.56
18930,2677,2023-06-16,Microwave,Home & Kitchen,4,52.04,208.16
18931,6895,2025-01-10,Blender,Home & Kitchen,4,233.53,934.12
18932,5487,2024-03-21,Headphones,Electronics,5,258.14,1290.7
18933,4707,2023-10-01,Headphones,Electronics,2,311.87,623.74
18934,5970,2024-05-07,Biography,Books,3,41.38,124.14
18935,2608,2024-07-22,Lego,Toys,5,25.91,129.55
18936,5426,2024-11-28,Tablet,Electronics,5,215.75,1078.75
18937,4395,2024-02-06,Tablet,Electronics,3,102.68,308.04
18938,4860,2024-04-16,Fiction,Books,4,381.81,1527.24
18939,6897,2023-06-25,Comics,Books,1,337.68,337.68
18940,3161,2023-04-28,Board Game,Toys,4,169.66,678.64
18941,3848,2023-07-09,Foundation,Beauty,4,32.43,129.72
18942,6058,2023-08-11,Jeans,Clothing,2,99.4,198.8
18943,3492,2023-08-02,Doll,Toys,4,348.92,1395.68
18944,4022,2025-01-08,Sneakers,Clothing,1,495.18,495.18
18945,6599,2023-11-14,Perfume,Beauty,5,169.97,849.85
18946,5016,2024-12-10,Microwave,Home & Kitchen,4,402.98,1611.92
18947,6567,2024-10-21,Action Figure,Toys,5,434.88,2174.4
18948,4738,2024-07-15,Headphones,Electronics,2,33.61,67.22
18949,4049,2023-08-24,Biography,Books,1,458.95,458.95
18950,6206,2023-11-13,Doll,Toys,3,238.44,715.32
18951,5955,2023-12-07,Comics,Books,3,482.48,1447.44
18952,2894,2023-05-22,Microwave,Home & Kitchen,2,273.89,547.78
18953,3088,2024-02-04,Fiction,Books,1,125.22,125.22
18954,6852,2023-04-29,Cookware,Home & Kitchen,5,487.59,2437.95
18955,6149,2023-12-27,Perfume,Beauty,2,129.22,258.44
18956,4310,2024-07-04,Vacuum Cleaner,Home & Kitchen,4,442.41,1769.64
18957,5601,2024-07-06,Jeans,Clothing,5,94.83,474.15
18958,4934,2024-01-02,Action Figure,Toys,4,340.64,1362.56
18959,4282,2023-08-27,Blender,Home & Kitchen,4,211.53,846.12
18960,2073,2025-03-17,Action Figure,Toys,5,486.29,2431.45
18961,3381,2024-10-26,Lipstick,Beauty,4,100.54,402.16
18962,2484,2024-08-14,Cookware,Home & Kitchen,3,210.31,630.93
18963,3030,2023-05-26,Skincare Set,Beauty,5,323.49,1617.45
18964,5782,2023-04-23,T-Shirt,Clothing,2,489.03,978.06
18965,6973,2024-04-06,Smartphone,Electronics,3,158.89,476.67
18966,5780,2025-03-12,Skincare Set,Beauty,2,204.47,408.94
18967,3832,2023-07-29,Smartphone,Electronics,1,236.28,236.28
18968,6955,2024-08-10,Skincare Set,Beauty,2,133.82,267.64
18969,4021,2023-05-18,Microwave,Home & Kitchen,5,410.5,2052.5
18970,2779,2024-04-04,Laptop,Electronics,2,55.08,110.16
18971,5476,2023-11-29,Skincare Set,Beauty,1,355.35,355.35
18972,6724,2024-06-17,Action Figure,Toys,4,271.63,1086.52
18973,5278,2025-02-19,Foundation,Beauty,5,128.54,642.7
18974,2410,2024-09-12,Tablet,Electronics,3,251.49,754.47
18975,3060,2023-05-19,Board Game,Toys,3,416.68,1250.04
18976,4310,2024-08-03,Foundation,Beauty,2,228.27,456.54
18977,3601,2024-03-23,Laptop,Electronics,3,69.73,209.19
18978,6988,2025-02-04,T-Shirt,Clothing,1,29.99,29.99
18979,6544,2024-07-23,Comics,Books,3,391.12,1173.36
18980,4234,2025-02-09,Jeans,Clothing,2,171.91,343.82
18981,3653,2024-10-17,Smartphone,Electronics,3,466.31,1398.93
18982,3298,2023-10-03,Cookware,Home & Kitchen,4,312.4,1249.6
18983,2352,2025-02-05,Cookware,Home & Kitchen,4,223.78,895.12
18984,5223,2023-12-14,Non-Fiction,Books,3,286.59,859.77
18985,4432,2024-09-20,Smartphone,Electronics,5,233.99,1169.95
18986,2465,2025-03-14,Action Figure,Toys,3,453.85,1361.55
18987,4514,2023-07-09,Perfume,Beauty,4,234.43,937.72
18988,5167,2024-03-24,T-Shirt,Clothing,4,60.99,243.96
18989,4210,2023-08-10,Lego,Toys,1,302.57,302.57
18990,2556,2025-03-16,Sneakers,Clothing,2,315.26,630.52
18991,2300,2024-04-23,Comics,Books,1,385.01,385.01
18992,5867,2023-11-03,Fiction,Books,5,467.31,2336.55
18993,2356,2025-02-14,Non-Fiction,Books,2,227.11,454.22
18994,2564,2024-03-23,Doll,Toys,3,182.52,547.56
18995,6010,2024-07-01,Board Game,Toys,3,250.48,751.44
18996,6889,2023-04-18,Biography,Books,5,451.1,2255.5
18997,3023,2024-10-04,Action Figure,Toys,4,490.19,1960.76
18998,3191,2024-04-07,Fiction,Books,3,485.91,1457.73
18999,5211,2024-02-13,Action Figure,Toys,1,122.55,122.55
19000,3905,2024-11-29,Non-Fiction,Books,4,253.48,1013.92
19001,4037,2024-01-19,Foundation,Beauty,3,137.14,411.42
19002,3027,2024-08-07,Foundation,Beauty,4,190.31,761.24
19003,2256,2023-07-08,Jeans,Clothing,2,25.53,51.06
19004,4419,2023-12-01,Sneakers,Clothing,3,88.69,266.07
19005,4564,2024-11-18,Biography,Books,3,204.57,613.71
19006,4952,2023-07-13,T-Shirt,Clothing,4,188.71,754.84
19007,2270,2023-07-24,Board Game,Toys,2,146.63,293.26
19008,2928,2023-12-31,Biography,Books,1,122.85,122.85
19009,2064,2024-07-07,Lipstick,Beauty,2,376.99,753.98
19010,6556,2024-11-25,Cookware,Home & Kitchen,1,154.33,154.33
19011,3043,2023-07-14,Lipstick,Beauty,5,356.21,1781.05
19012,6189,2024-12-06,Smartphone,Electronics,2,190.63,381.26
19013,6869,2023-06-07,Perfume,Beauty,1,402.97,402.97
19014,2810,2025-03-21,Laptop,Electronics,4,91.94,367.76
19015,4042,2025-01-04,Sneakers,Clothing,1,87.23,87.23
19016,5089,2023-06-19,Perfume,Beauty,5,343.04,1715.2
19017,3647,2023-08-30,Microwave,Home & Kitchen,1,458.31,458.31
19018,6936,2024-07-05,Board Game,Toys,2,80.06,160.12
19019,2488,2024-01-14,Foundation,Beauty,1,46.12,46.12
19020,5082,2024-05-02,Lego,Toys,2,467.97,935.94
19021,3748,2023-09-27,Perfume,Beauty,5,67.49,337.45
19022,2749,2024-01-30,Foundation,Beauty,1,132.68,132.68
19023,5838,2023-05-27,Doll,Toys,1,465.45,465.45
19024,2528,2024-06-22,Board Game,Toys,5,403.43,2017.15
19025,3168,2025-01-21,Biography,Books,1,177.95,177.95
19026,6650,2023-06-24,Skincare Set,Beauty,2,477.72,955.44
19027,6611,2023-09-10,Perfume,Beauty,3,288.34,865.02
19028,5542,2024-05-15,Cookware,Home & Kitchen,3,45.4,136.2
19029,6473,2023-07-14,Lego,Toys,2,354.5,709.0
19030,5740,2023-12-30,Board Game,Toys,1,273.27,273.27
19031,2484,2024-02-19,Headphones,Electronics,2,290.57,581.14
19032,2452,2024-06-26,Smartphone,Electronics,5,497.11,2485.55
19033,6070,2024-07-11,Board Game,Toys,2,84.73,169.46
19034,6398,2023-10-09,Blender,Home & Kitchen,3,331.83,995.49
19035,5134,2023-06-22,Jacket,Clothing,4,234.78,939.12
19036,3774,2024-05-02,Skincare Set,Beauty,5,143.23,716.15
19037,2999,2023-10-30,Jacket,Clothing,1,349.84,349.84
19038,4066,2024-07-16,Microwave,Home & Kitchen,2,337.42,674.84
19039,2398,2023-03-28,Jeans,Clothing,5,429.68,2148.4
19040,3804,2025-03-11,Tablet,Electronics,3,440.65,1321.95
19041,4152,2024-04-16,Biography,Books,1,285.29,285.29
19042,3947,2024-01-31,Sneakers,Clothing,2,169.53,339.06
19043,5718,2025-02-18,Fiction,Books,2,269.49,538.98
19044,5416,2023-04-25,Sneakers,Clothing,1,186.04,186.04
19045,3395,2024-06-12,Vacuum Cleaner,Home & Kitchen,4,145.9,583.6
19046,6129,2023-03-24,Non-Fiction,Books,4,280.27,1121.08
19047,4422,2024-12-21,Jacket,Clothing,5,332.39,1661.95
19048,5920,2024-11-15,Cookware,Home & Kitchen,2,299.38,598.76
19049,5084,2023-10-24,Lego,Toys,5,477.67,2388.35
19050,4789,2023-03-25,Headphones,Electronics,1,156.33,156.33
19051,3845,2024-05-11,Foundation,Beauty,5,192.45,962.25
19052,3805,2023-11-26,Blender,Home & Kitchen,2,337.14,674.28
19053,2890,2025-01-28,Blender,Home & Kitchen,4,304.18,1216.72
19054,4504,2023-12-26,Smartphone,Electronics,4,10.91,43.64
19055,3894,2023-09-22,Fiction,Books,1,163.02,163.02
19056,3667,2024-06-01,Jacket,Clothing,3,134.34,403.02
19057,6345,2024-10-22,Fiction,Books,5,421.56,2107.8
19058,5066,2025-01-21,Blender,Home & Kitchen,1,434.46,434.46
19059,5642,2024-04-28,Board Game,Toys,4,149.11,596.44
19060,5076,2023-12-05,Jacket,Clothing,2,60.01,120.02
19061,3260,2024-12-02,Skincare Set,Beauty,2,110.55,221.1
19062,4221,2024-11-20,Perfume,Beauty,3,96.52,289.56
19063,4419,2023-07-04,Jeans,Clothing,3,126.34,379.02
19064,4839,2024-02-04,Vacuum Cleaner,Home & Kitchen,4,124.98,499.92
19065,4797,2023-06-11,Doll,Toys,3,245.12,735.36
19066,2787,2023-07-17,Laptop,Electronics,3,166.62,499.86
19067,5368,2024-01-28,Lego,Toys,2,284.31,568.62
19068,6936,2023-04-29,Non-Fiction,Books,5,178.63,893.15
19069,4448,2023-10-12,Board Game,Toys,2,409.19,818.38
19070,5130,2024-01-15,Board Game,Toys,2,475.89,951.78
19071,3899,2023-04-10,Comics,Books,4,207.92,831.68
19072,6504,2023-06-16,Tablet,Electronics,4,34.24,136.96
19073,5585,2024-07-04,Headphones,Electronics,5,127.39,636.95
19074,6160,2024-11-28,Perfume,Beauty,1,59.91,59.91
19075,5950,2023-11-03,Tablet,Electronics,3,178.93,536.79
19076,4468,2024-06-23,Jeans,Clothing,3,326.11,978.33
19077,4194,2024-10-09,Perfume,Beauty,2,264.26,528.52
19078,2017,2024-04-06,Cookware,Home & Kitchen,2,129.01,258.02
19079,5023,2023-03-27,Skincare Set,Beauty,5,385.96,1929.8
19080,6994,2023-09-30,Lego,Toys,3,74.43,223.29
19081,3267,2024-03-31,Action Figure,Toys,2,121.82,243.64
19082,2479,2024-03-04,Perfume,Beauty,2,341.26,682.52
19083,6297,2024-06-13,Fiction,Books,4,106.64,426.56
19084,5978,2025-01-11,Smartphone,Electronics,1,342.59,342.59
19085,5545,2023-10-23,Board Game,Toys,5,488.7,2443.5
19086,6275,2025-01-22,Doll,Toys,1,417.36,417.36
19087,6549,2023-08-14,Sneakers,Clothing,1,88.41,88.41
19088,2486,2025-01-30,Laptop,Electronics,5,265.04,1325.2
19089,6089,2024-06-01,Doll,Toys,3,216.94,650.82
19090,6674,2023-09-12,Non-Fiction,Books,2,495.92,991.84
19091,2338,2023-06-22,Board Game,Toys,5,482.56,2412.8
19092,2861,2024-09-16,Headphones,Electronics,2,72.28,144.56
19093,4004,2025-02-13,Jacket,Clothing,4,455.28,1821.12
19094,3472,2023-07-16,Tablet,Electronics,1,104.77,104.77
19095,4043,2024-12-16,Non-Fiction,Books,4,166.53,666.12
19096,5429,2023-05-03,Jeans,Clothing,1,183.17,183.17
19097,5121,2023-12-02,Tablet,Electronics,3,150.54,451.62
19098,3520,2023-04-19,Comics,Books,5,428.09,2140.45
19099,2702,2024-11-26,Biography,Books,3,171.67,515.01
19100,6389,2023-11-02,Foundation,Beauty,1,410.2,410.2
19101,6036,2024-10-09,Board Game,Toys,4,497.24,1988.96
19102,5745,2023-12-04,Sneakers,Clothing,1,421.97,421.97
19103,3174,2024-05-10,Sneakers,Clothing,3,179.61,538.83
19104,3606,2023-10-07,Lego,Toys,3,358.51,1075.53
19105,3880,2024-02-15,Laptop,Electronics,4,271.62,1086.48
19106,5394,2025-02-20,Skincare Set,Beauty,4,395.39,1581.56
19107,4125,2024-09-06,Jacket,Clothing,3,85.02,255.06
19108,6992,2025-01-28,Biography,Books,1,322.69,322.69
19109,6643,2024-03-09,T-Shirt,Clothing,1,389.1,389.1
19110,3447,2023-10-30,Foundation,Beauty,5,383.0,1915.0
19111,5307,2024-04-02,Doll,Toys,3,482.16,1446.48
19112,5402,2023-11-19,Cookware,Home & Kitchen,5,38.62,193.1
19113,5784,2025-02-27,Board Game,Toys,3,179.43,538.29
19114,4373,2023-04-28,Comics,Books,5,243.51,1217.55
19115,2151,2024-12-28,Sneakers,Clothing,2,161.78,323.56
19116,3660,2023-06-02,Lego,Toys,1,161.8,161.8
19117,2879,2024-08-28,Fiction,Books,1,96.3,96.3
19118,4320,2024-05-06,Tablet,Electronics,2,408.35,816.7
19119,4884,2023-05-26,Biography,Books,4,454.95,1819.8
19120,5996,2024-07-26,Sneakers,Clothing,2,50.34,100.68
19121,4416,2025-03-14,Headphones,Electronics,1,85.9,85.9
19122,3516,2024-10-17,Headphones,Electronics,3,121.94,365.82
19123,5388,2025-01-07,Headphones,Electronics,5,259.4,1297.0
19124,2590,2023-12-13,Microwave,Home & Kitchen,1,397.67,397.67
19125,2588,2024-01-29,Vacuum Cleaner,Home & Kitchen,2,45.01,90.02
19126,4620,2023-06-09,Tablet,Electronics,3,322.04,966.12
19127,3196,2024-04-04,Action Figure,Toys,1,83.17,83.17
19128,6354,2024-09-23,Action Figure,Toys,2,486.01,972.02
19129,4327,2023-03-24,Action Figure,Toys,1,450.4,450.4
19130,4606,2023-10-01,Jeans,Clothing,2,475.3,950.6
19131,4539,2024-10-17,Laptop,Electronics,2,62.02,124.04
19132,2566,2024-09-01,Board Game,Toys,1,249.14,249.14
